Iteration,loss train,loss val
500,0.2267120499610901,0.15762097805233324
1000,0.1903023069947958,0.14018636575694812
1500,0.18183374966681004,0.1391267814373566
2000,0.17626697571575642,0.140899639513533
2500,0.17720854939520359,0.1361853823823444
3000,0.17280902986228466,0.13815686801227473
3500,0.17306172117590904,0.13396849862094654
4000,0.16989224483072757,0.13972839043807175
4500,0.17215433771908284,0.13586107098450095
5000,0.1671513610035181,0.1356818014282291
5500,0.16832657858729363,0.13805720702571384
6000,0.16566504597663878,0.1288509730060222
6500,0.1659408817142248,0.13270189158492168
7000,0.16628056655824183,0.13215397247823618
7500,0.16700062510371208,0.13122457783606092
8000,0.16627694265544415,0.12910867356142755
8500,0.16444322288036348,0.1342494151854919
9000,0.1644832273721695,0.1277585325099654
9500,0.1640197712033987,0.13093220429905392
10000,0.16322214075922967,0.13571393313044208
10500,0.163478662237525,0.13236919424291385
11000,0.16462140011787416,0.12896122379323183
11500,0.1639543830603361,0.12677811869120192
12000,0.16261420528590678,0.12709041293394768
12500,0.1612088633775711,0.1325761682148707
13000,0.16254475110769273,0.12342691831922127
13500,0.16331240007281303,0.13422093098446475
14000,0.16129814474284648,0.1287232840717849
14500,0.16113911275565623,0.127545243350126
15000,0.1610929584801197,0.12926424711437548
15500,0.16050078405439855,0.13115815969847017
16000,0.16157307147979735,0.1275864381153705
16500,0.16315999063849448,0.125798897091615
17000,0.16127244442701338,0.13041545614852743
17500,0.16167512840032577,0.12951593353586682
18000,0.1611807314157486,0.12852908683530354
18500,0.16003471626341342,0.12749977334071014
19000,0.16009473569691182,0.12912258316399688
19500,0.15839969705045223,0.12922235603554774
20000,0.15707592453062535,0.12739257830179343
20500,0.1614727646112442,0.12744333569781255
21000,0.16157265429198742,0.1307054452471814
21500,0.1619475956708193,0.12276698560532877
22000,0.16093008226156236,0.1246764190116171
22500,0.15937244473397733,0.1307386418772956
23000,0.15919333195686342,0.13101728639360202
23500,0.1577490556538105,0.12546236699415467
24000,0.1597347291111946,0.12647353415772067
24500,0.15833884951472282,0.12610199605509387
25000,0.16009354987740518,0.12549288886583457
25500,0.15770446355640888,0.12273156200930224
26000,0.1586034422069788,0.12321559428158453
26500,0.16064164811372758,0.12741721674042233
27000,0.15901141476631164,0.12750651939945706
27500,0.1594237694144249,0.12854166392047525
28000,0.15744139781594277,0.12877348229541616
28500,0.15754639951884747,0.12603739093420868
29000,0.15967095521092414,0.12463964635537843
29500,0.15737532830238343,0.12568248543193786
30000,0.15857741825282573,0.12730491249743153
30500,0.15782235695421695,0.1231112217499038
31000,0.1580337059646845,0.1292354898937678
31500,0.16009556122124194,0.12566470733638538
32000,0.16089298216998577,0.12470630960444272
32500,0.15834148088097572,0.1231920310627606
33000,0.16009592348337173,0.12728949560452316
33500,0.16012635150551796,0.12751979027259147
34000,0.1577052193880081,0.1207241187408819
34500,0.15654547494649887,0.12573623152102453
35000,0.15757137502729893,0.12436881232059609
35500,0.160061036542058,0.12510965815034963
36000,0.1597787840217352,0.12240033571497869
36500,0.158246591553092,0.12927239501880386
37000,0.1572577087432146,0.1261509329838268
37500,0.15887307453155516,0.12886933148917507
38000,0.15811374431848527,0.12503646162606902
38500,0.15716732636094094,0.130880038869583
39000,0.15980239960551262,0.12698560511156665
39500,0.15710603864490985,0.12765171934487457
40000,0.15522224290668965,0.12689852626141856
40500,0.1554907437711954,0.122982760607186
41000,0.15909588827192783,0.13370190232487048
41500,0.1569158399552107,0.1258483841005018
42000,0.15694818039238453,0.12796427221116374
42500,0.15707938545942307,0.12646182386551874
43000,0.15798618726432323,0.12805978701276294
43500,0.15706148946285248,0.1230362612059561
44000,0.15605466932058334,0.12721963719291202
44500,0.15890433299541473,0.1296448732836772
45000,0.15733242373168468,0.13269197271536973
