Iteration,loss train,loss val
1000,0.11071089812740684,0.07599656176516566
2000,0.0924852329492569,0.07151148575594869
3000,0.08932500850781798,0.06898332923903304
4000,0.08709843411669135,0.06645472183571023
5000,0.08499879962950944,0.06625255241484965
6000,0.08390772359073162,0.06727100706706612
7000,0.08353351862356066,0.0665420273603019
8000,0.08239865759387613,0.06501601743748632
9000,0.08163873693719506,0.06640248145844976
10000,0.08175147243589163,0.06759253958776845
11000,0.08186794210597872,0.06478281508562929
12000,0.08097226868197321,0.06438094257550725
13000,0.08129843899980188,0.06290536133919732
14000,0.08047892893105746,0.06520230651406919
15000,0.0802956313304603,0.06507263932440241
16000,0.08026911049336195,0.06595145077523538
17000,0.08022266159951687,0.06677150751574565
18000,0.07884917829185724,0.06561411576250852
19000,0.0792712484523654,0.06332214018803532
20000,0.07978641084954143,0.06354132831349212
21000,0.07915526317805052,0.0648269474001254
22000,0.07917478912323714,0.06504433734689728
23000,0.0786721097305417,0.06327948902370566
24000,0.08004210991412401,0.06229653184191655
25000,0.07904642488062381,0.06278210310107571
26000,0.07819302083551884,0.06443911734021317
27000,0.07879145243018866,0.062004088913485154
28000,0.07855420615524053,0.06463195926557153
29000,0.07827499052509665,0.0622801870991618
30000,0.07814833273366094,0.06349701364919291
31000,0.07845890108123421,0.06370475130566096
