31500,0.5249640032052993,0.505546179363283
32000,0.5176712194681168,0.5248450838913352
32500,0.5216721953749657,0.511298614033198
33000,0.5194365181326867,0.518565315816362
33500,0.5244379969239235,0.5019460098218109
34000,0.5183186303973198,0.5096935301513995
34500,0.5228215618729591,0.5244314397795725
35000,0.5252777184247971,0.4989951702497773
35500,0.523227174460888,0.5027550847853645
36000,0.5207088038921356,0.5221067747827304
36500,0.5168948209285736,0.5194762303667554
37000,0.5120596234798431,0.5147231105020491
37500,0.5207664011120796,0.5254107339907501
38000,0.5243932258486748,0.5135478670314207
38500,0.5234571360945701,0.4938585778414193
39000,0.5241735662817955,0.49834584482645583
39500,0.5218620088100433,0.4990266814070233
40000,0.5209749723672867,0.5063834261086028
40500,0.5195843043327332,0.49190868108959523
41000,0.5226049509048462,0.50039782463494
41500,0.5286522551178933,0.49223784218400213
42000,0.5152891080379486,0.5136238553766477
42500,0.5220043725967407,0.4988393672442032
43000,0.5213682634234429,0.5085773457915096
43500,0.5246746382117271,0.5077024056749829
44000,0.5203262794613838,0.4998665401491068
44500,0.5168081333637238,0.5154319435863172
45000,0.522145926296711,0.529843737513332
45500,0.5185488875508308,0.5049896164465759
46000,0.5159279132485389,0.506664827213449
46500,0.5172035433650016,0.5183784491935018
47000,0.5161342507600785,0.5122331032308481
47500,0.5184329035878181,0.5018484794487388
48000,0.5254963974952698,0.5262900590896606
48500,0.5206835559010505,0.5178244300818039
49000,0.5212294645905494,0.5226813297150499
49500,0.5217124916315079,0.5120137611688194
50000,0.5210120059251785,0.5027770041409185
50500,0.5199736633300781,0.5065325417761075
51000,0.5183444950580597,0.5092640296887543
51500,0.5133600068092347,0.5188160695261874
52000,0.5255832455158234,0.5277200124021304
52500,0.5165052201747894,0.49504992365837097
53000,0.520005819618702,0.5102169150013035
53500,0.51644735455513,0.5163340543286276
54000,0.5194652562737465,0.5129075318069781
54500,0.5184274393320084,0.5285345982697051
55000,0.514810663163662,0.5055902514417293
55500,0.5192610628604889,0.5080563410864039
56000,0.5237971808314323,0.5054494561785359
56500,0.5150047154426575,0.49318827612925387
57000,0.5233889768123626,0.5061231558605775
57500,0.5137058832645416,0.5108680154307413
58000,0.51281162160635,0.4984927778526888
58500,0.5150741882920266,0.5073715059433953
59000,0.5136190803050995,0.5165192853596251
59500,0.522063773214817,0.49933022260665894
60000,0.5158750525116921,0.5218379911729845
60500,0.5171140401959419,0.5242803940328501
61000,0.5116637095808982,0.5092244269484181
61500,0.518493431866169,0.5150085253230596
62000,0.515567959189415,0.5232108629355996
62500,0.5196791200637817,0.5006120649434752
63000,0.5224194825291634,0.498719325510122
63500,0.5155051100254059,0.4951703265561896
64000,0.5167519989013671,0.5087931747153654
64500,0.517607721567154,0.5045706372139818
65000,0.51623495221138,0.519793413453183
65500,0.513226713180542,0.5124370470895605
66000,0.5249690493941307,0.4945505882723857
66500,0.5189591226577759,0.5041707309625917
67000,0.5228338125348091,0.5186973486916494
67500,0.5147443363070487,0.5197853036856247
68000,0.5206924378871918,0.5117553917028136
68500,0.5150769259929657,0.5266604176012136
69000,0.5156540988087654,0.5095079106799627
69500,0.5161739327311515,0.5131134385779753
70000,0.5215393620729446,0.5005384279509723
