Iteration,loss train,loss val
1000,0.10620540326461196,0.07343731252318722
2000,0.08966043965518475,0.06857226820567906
3000,0.08713103811070323,0.06766454149353301
4000,0.08562775701284409,0.06507065166103637
5000,0.08321740349754692,0.06586244910702867
6000,0.0828355940617621,0.0664273991044295
7000,0.0822571747675538,0.06593443901609566
8000,0.0812203013561666,0.06395189571431127
9000,0.08095369997620583,0.06550275060837552
10000,0.08087296696379781,0.0670769849192288
11000,0.08113017225265504,0.06466328971466775
12000,0.0804202132858336,0.06377752548304655
13000,0.08060747059807181,0.0636111888087402
14000,0.07986764038354158,0.06506180365459394
15000,0.07966824020445347,0.06484973373807083
16000,0.07981113250553608,0.06586457031258082
17000,0.07959498808532953,0.06644196985131604
18000,0.07850993342325091,0.0655439191703069
19000,0.07883388869464397,0.06305618249511315
20000,0.0792702836804092,0.06341162121902078
21000,0.0788329853862524,0.0646327252231412
22000,0.07889522117003799,0.06498712768494072
23000,0.07822058803215623,0.06300966327978393
24000,0.0796521070189774,0.06204177028799461
25000,0.07875460905581713,0.06270286301940174
26000,0.07793759708479046,0.0641666806097758
27000,0.07871375283971428,0.0618632188287832
28000,0.07854269164055586,0.0645573387332892
29000,0.07799448723718524,0.062228427347490345
30000,0.07777848441526294,0.06321660081966449
31000,0.07830837007984519,0.06356830023607965
